DoW,Holiday,shopID,Cat,itemID,price,n
5,1,0,120,1200016,340,1
5,1,3,120,1200020,340,1
5,1,6,120,1200024,510,1
5,1,11,120,1200025,510,1
5,1,7,120,1200025,510,1
5,1,6,120,1200025,510,1
5,1,1,120,1200034,1020,1
5,1,0,120,1200039,340,1
5,1,17,120,1200040,510,1
5,1,1,120,1200040,510,1
5,1,13,120,1201262,590,1
5,1,1,120,1201262,590,1
5,1,15,120,1201269,350,1
5,1,7,130,1300002,1700,1
5,1,3,140,1400001,850,1
5,1,7,140,1400004,170,1
5,1,12,140,1400898,340,1
5,1,2,160,1600002,590,1
5,1,9,160,1600002,590,1
5,1,8,160,1600002,590,1
5,1,0,160,1600003,510,1
5,1,4,160,1600003,510,1
5,1,9,160,1600003,510,1
5,1,3,160,1600052,760,1
5,1,13,160,1600054,590,1
5,1,13,170,1700003,2040,1
5,1,13,170,1700005,1700,1
5,1,13,170,1700019,1700,1
5,1,16,170,1700019,1700,1
5,1,4,180,1800001,2720,1
5,1,2,180,1800002,1220,1
5,1,4,180,1800003,2460,1
5,1,3,180,1800003,2460,1
5,1,4,180,1800003,2460,1
5,1,9,180,1800003,2460,1
5,1,17,200,2000002,250,1
5,1,9,200,2000162,1700,1
5,1,4,210,2100003,1140,1
5,1,4,210,2100005,930,1
5,1,17,210,2100006,1950,1
5,1,6,210,2100152,1360,1
5,1,16,220,2200001,1700,1
5,1,2,230,2300001,3400,1
5,1,17,230,2300001,3400,1
5,1,3,230,2300001,3400,1
5,1,1,230,2300003,1190,1
5,1,17,240,2400002,2550,1
5,1,16,240,2400003,1240,1
5,1,10,240,2400003,1240,1
5,1,7,240,2400003,1240,1
5,1,16,240,2400006,1240,1
5,1,4,240,2400006,1240,1
5,1,7,250,2500003,510,1
5,1,13,250,2500005,510,1
5,1,6,250,2500005,510,1
5,1,7,250,2500006,420,1
5,1,13,260,2600003,2550,1
5,1,0,260,2600004,1700,1
5,1,9,270,2700001,420,1
5,1,12,270,2700005,420,1
5,1,0,280,2800001,1190,1
5,1,10,280,2800090,5100,1
5,1,7,280,2800090,5100,1
5,1,4,280,2800090,5100,1
5,1,10,280,2800090,5100,1
5,1,9,280,2800090,5100,1
5,1,4,280,2800103,590,1
5,1,3,290,2900002,750,1
5,1,2,320,3200001,4230,1
5,1,6,340,3400002,1530,1
5,1,3,340,3400003,1190,1
6,1,3,100,1000003,170,1
6,1,13,100,1000004,170,1
6,1,5,100,1000006,250,1
6,1,6,100,1000007,250,1
6,1,6,100,1002291,250,1
6,1,14,100,1002377,390,1
6,1,5,100,1002503,340,1
6,1,8,110,1100002,170,1
6,1,2,110,1100002,170,1
6,1,17,110,1100002,170,1
6,1,15,110,1100002,110,1
6,1,14,110,1100002,170,1
6,1,7,110,1100002,170,1
6,1,1,120,1200001,510,1
6,1,16,120,1200002,590,1
6,1,4,120,1200002,590,1
6,1,11,120,1200005,340,1
6,1,15,120,1200008,130,1
6,1,14,120,1200012,510,1
6,1,17,120,1200015,340,1
6,1,7,120,1200018,340,1
6,1,17,120,1200019,510,1
6,1,12,120,1200022,510,1
6,1,7,120,1200022,510,1
6,1,8,120,1200022,510,1
6,1,13,120,1200027,340,1
6,1,13,120,1200029,340,1
6,1,13,120,1200037,3130,1
6,1,0,120,1200039,340,1
6,1,6,120,1200039,340,1
6,1,9,120,1201262,590,1
6,1,5,120,1201269,510,1
6,1,6,140,1400898,340,1
6,1,10,160,1600002,590,1
6,1,13,160,1600003,510,1
6,1,13,160,1600003,510,1
6,1,6,160,1600003,510,1
6,1,5,160,1600003,510,1
6,1,10,160,1600054,590,1
6,1,7,170,1700001,1700,1
6,1,0,170,1700001,1700,1
6,1,5,180,1800002,1360,1
6,1,2,180,1800003,2460,1
6,1,5,180,1800003,2460,1
6,1,7,200,2000002,250,1
6,1,17,210,2100152,1360,1
6,1,8,230,2300001,3010,1
6,1,16,230,2300004,1190,1
6,1,10,240,2400001,2650,1
6,1,7,240,2400009,1610,1
6,1,2,240,2400010,2380,1
6,1,2,240,2400088,2040,1
6,1,9,240,2400088,2040,1
6,1,7,240,2400088,2040,1
6,1,15,250,2500007,280,1
6,1,2,250,2500229,510,1
6,1,3,250,2500229,510,1
6,1,3,260,2600005,1090,1
6,1,13,270,2700002,420,1
6,1,12,280,2800001,1190,1
6,1,17,280,2800001,1190,1
6,1,9,280,2800001,1190,1
6,1,3,280,2800001,1190,1
6,1,17,280,2800090,5100,1
6,1,3,280,2800090,5100,1
6,1,0,280,2800090,5100,1
6,1,6,280,2800103,590,1
6,1,10,280,2800103,590,1
6,1,12,300,3000001,600,1
6,1,17,320,3200026,680,1
6,1,17,340,3400001,850,1
6,1,13,340,3400002,1530,1
0,0,7,100,1000001,250,1
0,0,10,100,1000005,250,1
0,0,13,110,1100002,170,1
0,0,6,120,1200002,590,1
0,0,5,120,1200002,590,1
0,0,13,120,1200003,320,1
0,0,12,120,1200007,340,1
0,0,5,120,1200008,340,1
0,0,0,120,1200011,420,1
0,0,6,120,1200012,510,1
0,0,14,120,1200014,510,1
0,0,0,120,1200017,340,1
0,0,3,120,1200021,510,1
0,0,11,120,1200023,510,1
0,0,9,120,1200028,420,1
0,0,5,120,1200034,1020,1
0,0,2,120,1200035,1020,1
0,0,17,120,1200037,3650,1
0,0,13,140,1400003,340,1
0,0,13,140,1400004,170,1
0,0,2,140,1400898,340,1
0,0,2,160,1600001,540,1
0,0,4,160,1600001,540,1
0,0,4,160,1600001,430,1
0,0,7,160,1600002,590,1
0,0,16,160,1600003,510,1
0,0,17,160,1600052,760,1
0,0,10,170,1700004,1700,1
0,0,9,170,1700007,1100,1
0,0,3,170,1700007,1100,1
0,0,10,180,1800002,1360,1
0,0,12,180,1800003,2460,1
0,0,6,200,2000001,250,1
0,0,9,220,2200001,1700,1
0,0,14,230,2300001,3400,1
0,0,7,230,2300001,3400,1
0,0,12,230,2300001,3400,1
0,0,6,230,2300002,2890,1
0,0,6,240,2400001,2650,1
0,0,3,240,2400001,2650,1
0,0,7,240,2400006,1240,1
0,0,6,240,2400008,2210,1
0,0,12,240,2400009,1610,1
0,0,4,240,2400010,2380,1
0,0,6,240,2400088,2040,1
0,0,7,250,2500001,510,1
0,0,13,250,2500007,510,1
0,0,9,260,2600003,2550,1
0,0,7,260,2600005,1090,1
0,0,13,260,2600005,1090,1
0,0,5,260,2600005,1090,1
0,0,7,270,2700007,590,1
0,0,6,280,2800090,5100,1
0,0,7,280,2800090,5100,1
0,0,0,280,2800090,5100,1
0,0,10,320,3200001,4230,1
0,0,10,350,3500001,420,1
1,0,0,100,1000008,250,1
1,0,0,100,1000011,250,1
1,0,4,100,1000011,250,1
1,0,5,110,1100002,170,1
1,0,7,120,1200002,590,1
1,0,15,120,1200002,590,1
1,0,7,120,1200003,510,1
1,0,11,120,1200008,340,1
1,0,10,120,1200011,420,1
1,0,10,120,1200012,510,1
1,0,14,120,1200013,510,1
1,0,16,120,1200014,510,1
1,0,17,120,1200018,340,1
1,0,0,120,1200021,510,1
1,0,7,120,1200021,510,1
1,0,16,120,1200023,510,1
1,0,10,120,1200023,510,1
1,0,13,120,1200024,510,1
1,0,3,120,1200024,510,1
1,0,6,120,1200025,510,1
1,0,16,120,1200025,510,1
1,0,7,120,1200025,510,1
1,0,2,120,1200029,340,1
1,0,17,120,1200029,340,1
1,0,4,140,1400004,170,1
1,0,6,160,1600001,540,1
1,0,11,160,1600002,590,1
1,0,3,160,1600003,510,1
1,0,2,160,1600003,510,1
1,0,13,160,1600003,310,1
1,0,8,160,1600003,510,1
1,0,1,160,1600003,510,1
1,0,10,160,1600052,760,1
1,0,10,160,1600054,590,1
1,0,6,160,1600054,590,1
1,0,14,170,1700016,1440,1
1,0,16,180,1800003,2460,1
1,0,3,180,1800003,2460,1
1,0,3,180,1800004,1190,1
1,0,7,190,1900002,2020,1
1,0,16,210,2100005,930,1
1,0,13,210,2100006,1950,1
1,0,13,210,2100152,860,1
1,0,1,210,2100152,1360,1
1,0,10,220,2200001,1700,1
1,0,3,230,2300001,3400,1
1,0,7,230,2300001,3110,1
1,0,9,230,2300001,2450,1
1,0,3,240,2400002,2550,1
1,0,0,240,2400003,1240,1
1,0,9,240,2400006,1240,1
1,0,8,240,2400011,3400,1
1,0,10,240,2400014,3400,1
1,0,13,240,2400088,2040,1
1,0,6,240,2400088,2040,1
1,0,7,240,2400088,2040,1
1,0,6,250,2500005,510,1
1,0,3,250,2500005,510,1
1,0,12,270,2700003,420,1
1,0,13,270,2700004,420,1
1,0,13,270,2700006,510,1
1,0,4,280,2800001,1190,1
1,0,6,280,2800001,1190,1
1,0,4,280,2800001,1190,1
1,0,7,280,2800090,5100,1
1,0,5,280,2800103,590,1
1,0,5,320,3200026,680,1
1,0,5,340,3400001,850,1
1,0,11,340,3400003,1190,1
2,0,4,100,1000001,250,1
2,0,9,100,1000004,170,1
2,0,17,100,1000005,250,1
2,0,16,100,1000006,250,1
2,0,4,100,1000007,250,1
2,0,17,100,1000008,250,1
2,0,16,100,1000008,250,1
2,0,7,100,1002377,390,1
2,0,13,100,1002503,340,1
2,0,12,110,1100002,170,1
2,0,6,110,1100002,170,1
2,0,16,110,1100002,170,1
2,0,4,110,1100002,170,1
2,0,7,120,1200001,510,1
2,0,6,120,1200002,590,1
2,0,13,120,1200003,510,1
2,0,11,120,1200005,340,-1
2,0,13,120,1200009,340,1
2,0,7,120,1200010,250,1
2,0,9,120,1200019,510,1
2,0,4,120,1200019,510,1
2,0,1,120,1200021,510,1
2,0,17,120,1200024,510,1
2,0,3,120,1200024,510,1
2,0,9,120,1200025,510,1
2,0,12,120,1200025,510,1
2,0,12,120,1200025,510,1
2,0,7,120,1200028,420,1
2,0,12,120,1200037,3650,1
2,0,10,120,1200038,340,1
2,0,0,130,1300002,1700,1
2,0,5,140,1400002,850,1
2,0,11,140,1400002,570,1
2,0,12,140,1400004,170,1
2,0,15,150,1500001,2890,1
2,0,13,160,1600001,540,1
2,0,7,160,1600001,540,1
2,0,13,160,1600003,510,1
2,0,6,160,1600003,510,1
2,0,7,160,1600003,510,1
2,0,12,160,1600054,590,1
2,0,1,170,1700001,1700,1
2,0,6,170,1700012,940,1
2,0,13,170,1700015,940,1
2,0,0,170,1700016,1440,1
2,0,2,170,1700018,2110,1
2,0,1,170,1700018,2110,1
2,0,9,170,1700019,1700,1
2,0,5,180,1800003,2460,1
2,0,6,180,1800004,1190,1
2,0,7,210,2100005,930,1
2,0,1,210,2100006,1560,1
2,0,2,210,2100152,1360,1
2,0,6,230,2300001,3400,1
2,0,7,230,2300001,3400,1
2,0,7,230,2300002,2890,1
2,0,12,240,2400004,1410,1
2,0,3,240,2400004,1410,1
2,0,13,240,2400008,2210,1
2,0,3,240,2400011,3400,1
2,0,3,240,2400013,1700,1
2,0,3,240,2400088,2040,1
2,0,6,250,2500002,420,1
2,0,7,250,2500005,510,1
2,0,2,250,2500229,510,1
2,0,13,270,2700005,420,1
2,0,0,270,2700007,590,1
2,0,6,270,2700007,590,1
2,0,5,280,2800090,5100,1
2,0,12,280,2800090,5100,1
2,0,16,280,2800090,5100,1
2,0,7,280,2800090,5100,1
2,0,3,320,3200026,680,1
2,0,15,340,3400001,330,1
2,0,14,340,3400001,850,1
2,0,7,340,3400001,850,2
3,0,2,100,1000001,250,1
3,0,3,100,1000001,250,1
3,0,8,100,1000004,170,1
3,0,13,100,1000005,250,1
3,0,6,100,1000010,250,1
3,0,1,100,1002377,390,1
3,0,3,110,1100002,170,2
3,0,16,110,1100002,170,1
3,0,4,110,1100002,170,1
3,0,7,110,1100002,170,1
3,0,11,120,1200002,590,1
3,0,4,120,1200004,510,1
3,0,10,120,1200007,340,1
3,0,12,120,1200008,340,1
3,0,16,120,1200008,340,1
3,0,15,120,1200015,190,1
3,0,12,120,1200017,340,1
3,0,17,120,1200018,340,1
3,0,0,120,1200022,510,1
3,0,6,120,1200025,510,1
3,0,0,120,1200027,340,1
3,0,16,120,1200029,340,1
3,0,4,120,1200032,680,1
3,0,15,120,1200033,290,1
3,0,10,120,1200038,340,1
3,0,12,120,1200038,340,1
3,0,7,120,1200038,340,1
3,0,5,120,1200038,340,1
3,0,9,120,1200038,340,1
3,0,9,120,1201262,590,1
3,0,7,120,1201262,590,1
3,0,3,140,1400002,650,1
3,0,1,140,1400898,340,1
3,0,6,160,1600001,540,1
3,0,7,160,1600001,540,1
3,0,6,160,1600002,590,1
3,0,6,160,1600002,590,1
3,0,13,160,1600003,510,1
3,0,4,160,1600003,510,1
3,0,3,160,1600003,510,1
3,0,10,160,1600003,510,1
3,0,14,160,1600052,760,1
3,0,6,160,1600054,590,1
3,0,6,170,1700001,1700,1
3,0,8,180,1800002,1360,1
3,0,16,180,1800003,2460,1
3,0,16,180,1800003,2460,1
3,0,14,180,1800003,2460,1
3,0,7,210,2100002,980,1
3,0,13,210,2100152,1360,1
3,0,7,220,2200001,1700,1
3,0,12,230,2300001,3400,1
3,0,7,230,2300001,3400,1
3,0,0,230,2300002,2890,1
3,0,8,240,2400003,1240,1
3,0,13,240,2400004,1410,1
3,0,3,240,2400004,1410,1
3,0,6,240,2400006,1240,1
3,0,0,240,2400009,1610,2
3,0,9,240,2400011,3400,1
3,0,0,250,2500007,510,1
3,0,6,260,2600006,2550,1
3,0,9,270,2700002,420,1
3,0,0,270,2700004,420,1
3,0,12,270,2700004,420,1
3,0,8,270,2700004,420,1
3,0,0,280,2800001,1190,1
3,0,6,280,2800001,1190,1
3,0,9,280,2800090,5100,1
3,0,17,280,2800090,5100,1
3,0,13,280,2800090,5100,1
3,0,0,280,2800090,5100,2
3,0,6,280,2800090,5100,1
3,0,9,280,2800090,5100,1
3,0,3,280,2800103,590,1
3,0,3,290,2900001,800,1
3,0,7,320,3200026,680,1
3,0,1,340,3400001,850,1
4,0,3,100,1000001,250,1
4,0,3,100,1000003,170,1
4,0,10,100,1000005,250,1
4,0,7,100,1000010,250,1
4,0,10,100,1000011,130,1
4,0,13,100,1002291,250,1
4,0,5,100,1002291,250,1
4,0,9,110,1100002,170,1
4,0,0,110,1100002,170,1
4,0,11,110,1100002,170,1
4,0,4,120,1200002,590,1
4,0,14,120,1200002,590,1
4,0,10,120,1200002,590,1
4,0,16,120,1200007,340,1
4,0,2,120,1200009,340,1
4,0,12,120,1200011,420,1
4,0,12,120,1200012,510,1
4,0,2,120,1200012,510,1
4,0,5,120,1200022,510,1
4,0,0,120,1200023,510,1
4,0,7,120,1200024,510,1
4,0,7,120,1200032,680,1
4,0,6,120,1200034,1020,1
4,0,6,120,1200035,1020,1
4,0,1,120,1200038,340,1
4,0,6,120,1200040,510,1
4,0,7,120,1201262,590,1
4,0,17,120,1201269,510,1
4,0,4,150,1500001,2890,1
4,0,0,160,1600001,540,1
4,0,10,160,1600002,590,1
4,0,11,160,1600003,510,1
4,0,3,160,1600003,510,1
4,0,4,160,1600003,510,1
4,0,17,160,1600003,510,1
4,0,5,160,1600003,510,1
4,0,7,160,1600003,510,1
4,0,10,160,1600003,510,1
4,0,6,160,1600052,760,1
4,0,8,160,1600054,590,1
4,0,10,170,1700001,1700,1
4,0,12,170,1700001,1700,1
4,0,7,170,1700001,1700,1
4,0,8,170,1700002,300,1
4,0,5,170,1700002,300,1
4,0,16,170,1700003,2040,1
4,0,6,170,1700005,1700,1
4,0,10,170,1700007,1100,1
4,0,9,170,1700015,940,1
4,0,5,170,1700017,1280,1
4,0,14,170,1700018,2110,1
4,0,0,170,1700019,1700,1
4,0,0,180,1800001,2720,1
4,0,2,180,1800001,2720,1
4,0,11,180,1800003,2460,2
4,0,4,180,1800003,2460,1
4,0,0,180,1800004,1190,1
4,0,4,200,2000162,1700,1
4,0,11,210,2100002,980,1
4,0,7,210,2100006,1950,1
4,0,11,210,2100152,1360,1
4,0,5,210,2100152,1360,1
4,0,0,210,2100152,1360,1
4,0,2,220,2200001,1700,1
4,0,4,220,2200001,1700,1
4,0,10,220,2200001,1700,1
4,0,9,220,2200001,1700,1
4,0,8,230,2300001,3180,1
4,0,13,240,2400001,2650,1
4,0,0,240,2400002,2550,1
4,0,4,240,2400003,1240,1
4,0,4,240,2400003,1240,1
4,0,13,240,2400006,1240,1
4,0,3,240,2400008,2210,1
4,0,7,240,2400008,2210,1
4,0,9,240,2400011,3400,-1
4,0,16,240,2400011,3400,2
4,0,0,250,2500001,510,1
4,0,0,250,2500005,510,1
4,0,4,250,2500005,510,1
4,0,0,250,2500006,420,1
4,0,7,250,2500006,420,1
4,0,15,250,2500229,280,1
4,0,1,280,2800090,5100,1
4,0,16,280,2800090,5100,1
4,0,15,280,2800090,5100,1
4,0,7,280,2800090,5100,1
4,0,9,280,2800090,5100,1
4,0,13,280,2800101,680,1
4,0,4,290,2900003,750,1
4,0,15,290,2900003,680,1
4,0,4,290,2900003,750,1
4,0,17,310,3100001,1190,1
4,0,12,320,3200026,680,1
4,0,4,320,3200026,680,1
4,0,15,320,3200026,520,1
4,0,8,320,3200026,680,1
4,0,5,340,3400001,850,1
4,0,9,340,3400001,850,1
4,0,10,340,3400002,1360,1
4,0,5,340,3400003,1190,1
5,1,0,100,1000008,250,1
5,1,13,100,1000010,250,1
5,1,7,110,1100002,170,1
5,1,5,110,1100002,170,1
5,1,2,110,1100002,170,1
5,1,10,110,1100002,170,1
5,1,4,120,1200001,510,1
5,1,2,120,1200002,590,1
5,1,5,120,1200002,590,1
5,1,0,120,1200004,510,1
5,1,4,120,1200006,340,1
5,1,5,120,1200009,340,1
5,1,3,120,1200011,420,1
5,1,3,120,1200012,510,1
5,1,7,120,1200018,340,1
5,1,9,120,1200024,510,1
5,1,2,120,1200027,340,1
5,1,10,120,1200032,680,1
5,1,10,120,1200034,1020,1
5,1,1,120,1200036,510,1
5,1,15,120,1200039,340,1
5,1,6,120,1200039,340,1
5,1,7,120,1200039,340,1
5,1,2,120,1201262,590,1
5,1,6,120,1201262,590,1
5,1,11,120,1201269,510,1
5,1,15,120,1201269,350,1
5,1,17,140,1400003,340,1
5,1,4,140,1400898,340,1
5,1,10,150,1500001,2890,1
5,1,0,160,1600002,590,1
5,1,13,160,1600003,510,1
5,1,2,160,1600003,510,1
5,1,3,160,1600003,510,1
5,1,6,160,1600003,510,1
5,1,10,160,1600003,510,1
5,1,9,170,1700001,1700,1
5,1,7,170,1700010,1700,1
5,1,10,170,1700017,1280,1
5,1,10,170,1700018,2110,1
5,1,12,180,1800003,2460,1
5,1,9,180,1800004,1190,1
5,1,0,180,1800004,1190,1
5,1,4,180,1800179,1700,1
5,1,9,190,1900001,2870,1
5,1,6,200,2000162,1700,1
5,1,12,210,2100002,980,1
5,1,13,210,2100152,1360,1
5,1,16,230,2300001,2440,1
5,1,10,240,2400002,2550,1
5,1,5,240,2400004,1410,1
5,1,10,240,2400004,1410,1
5,1,12,240,2400005,2210,1
5,1,10,240,2400006,1240,1
5,1,3,240,2400011,3400,1
5,1,12,240,2400011,3400,1
5,1,15,240,2400013,1130,1
5,1,10,240,2400088,2040,1
5,1,10,240,2400088,2040,1
5,1,6,250,2500001,510,1
5,1,0,250,2500005,510,1
5,1,12,250,2500005,510,1
5,1,6,250,2500005,510,1
5,1,13,250,2500230,510,1
5,1,10,270,2700007,590,1
5,1,13,280,2800090,5100,1
5,1,0,280,2800090,5100,1
5,1,17,280,2800090,5100,1
5,1,7,300,3000002,680,1
5,1,16,320,3200026,680,1
5,1,8,320,3200026,680,-1
5,1,9,340,3400001,850,1
5,1,0,350,3500001,420,1
6,1,7,100,1000001,250,1
6,1,5,100,1000007,250,1
6,1,7,100,1000007,250,1
6,1,3,100,1000010,250,1
6,1,4,100,1002377,390,1
6,1,4,110,1100002,170,1
6,1,17,110,1100002,170,1
6,1,1,120,1200002,590,1
6,1,8,120,1200002,590,1
6,1,13,120,1200002,590,1
6,1,3,120,1200003,510,1
6,1,15,120,1200009,340,1
6,1,6,120,1200015,340,1
6,1,11,120,1200015,340,1
6,1,10,120,1200021,510,1
6,1,13,120,1200021,510,1
6,1,11,120,1200023,510,1
6,1,7,120,1200025,510,1
6,1,4,120,1200029,340,1
6,1,4,120,1201262,590,2
6,1,0,120,1201262,590,1
6,1,13,140,1400002,620,1
6,1,5,140,1400898,340,1
6,1,7,140,1400898,340,1
6,1,13,160,1600001,350,1
6,1,13,160,1600002,590,1
6,1,17,160,1600003,510,1
6,1,13,160,1600003,510,1
6,1,3,160,1600003,510,1
6,1,4,170,1700001,1700,1
6,1,0,170,1700001,1700,1
6,1,7,170,1700003,2040,1
6,1,17,170,1700011,1440,1
6,1,2,180,1800003,2460,1
6,1,3,180,1800003,2460,1
6,1,3,190,1900002,2020,1
6,1,17,200,2000002,250,-1
6,1,13,210,2100003,1140,1
6,1,3,210,2100005,930,1
6,1,4,210,2100152,1360,1
6,1,3,230,2300002,2890,1
6,1,7,230,2300004,1190,1
6,1,14,240,2400002,2550,1
6,1,17,240,2400002,2550,1
6,1,10,240,2400002,2550,1
6,1,13,240,2400009,1010,1
6,1,12,240,2400009,1610,1
6,1,10,240,2400011,3400,1
6,1,16,240,2400088,2040,1
6,1,15,250,2500001,280,1
6,1,15,250,2500229,280,1
6,1,6,250,2500230,510,1
6,1,13,260,2600001,2380,1
6,1,13,260,2600002,3230,2
6,1,7,260,2600005,1090,1
6,1,17,280,2800001,1190,1
6,1,7,280,2800001,1190,1
6,1,11,280,2800090,5100,1
6,1,5,280,2800090,5100,1
6,1,4,280,2800090,5100,1
6,1,12,280,2800090,5100,1
6,1,7,280,2800090,5100,1
6,1,12,300,3000001,600,1
6,1,0,340,3400001,850,1
6,1,17,340,3400002,1360,1
6,1,14,340,3400003,1190,1
0,0,4,100,1000001,250,1
0,0,3,100,1000001,250,1
0,0,6,100,1000004,170,1
0,0,4,100,1000010,250,1
0,0,3,100,1000010,250,1
0,0,2,100,1002291,250,1
0,0,4,100,1002291,250,1
0,0,2,110,1100002,170,1
0,0,6,110,1100002,170,1
0,0,7,110,1100002,170,1
0,0,10,110,1100002,170,1
0,0,2,120,1200002,590,1
0,0,11,120,1200003,510,1
0,0,7,120,1200005,340,1
0,0,9,120,1200005,340,1
0,0,8,120,1200006,340,1
0,0,17,120,1200007,340,1
0,0,1,120,1200007,340,1
0,0,10,120,1200007,340,1
0,0,10,120,1200008,340,1
0,0,10,120,1200009,340,1
0,0,5,120,1200010,250,1
0,0,1,120,1200010,250,1
0,0,4,120,1200011,420,1
0,0,6,120,1200012,510,1
0,0,15,120,1200018,190,1
0,0,3,120,1200020,340,1
0,0,1,120,1200024,510,1
0,0,13,120,1200027,340,1
0,0,3,120,1200032,680,1
0,0,13,120,1200036,320,1
0,0,14,120,1201262,590,1
0,0,7,120,1201262,590,1
0,0,5,140,1400002,710,1
0,0,2,150,1500001,2890,1
0,0,0,160,1600001,540,1
0,0,10,160,1600002,590,1
0,0,9,160,1600003,510,1
0,0,9,160,1600054,590,1
0,0,3,170,1700003,2040,1
0,0,4,170,1700003,2040,1
0,0,6,170,1700010,1700,1
0,0,7,170,1700014,1450,1
0,0,9,180,1800001,2720,1
0,0,2,180,1800003,2460,1
0,0,3,180,1800003,2460,1
0,0,0,180,1800003,2460,1
0,0,4,210,2100001,930,1
0,0,4,210,2100002,980,1
0,0,0,210,2100002,980,1
0,0,13,210,2100152,1360,1
0,0,10,210,2100152,1360,1
0,0,9,230,2300001,2870,1
0,0,6,230,2300001,3400,1
0,0,13,240,2400002,2550,1
0,0,17,240,2400003,1240,1
0,0,8,240,2400006,1240,1
0,0,2,240,2400011,3400,1
0,0,8,240,2400014,3400,1
0,0,13,250,2500005,510,1
0,0,7,250,2500005,510,1
0,0,0,260,2600004,1700,1
0,0,5,260,2600004,1700,1
0,0,15,270,2700005,220,1
0,0,7,270,2700007,590,1
0,0,7,280,2800001,1190,2
0,0,7,280,2800090,5100,1
0,0,8,280,2800090,5100,1
0,0,2,280,2800090,5100,1
0,0,16,280,2800090,5100,1
0,0,10,280,2800090,5100,2
0,0,11,280,2800090,5100,1
0,0,9,280,2800090,5100,1
0,0,15,280,2800103,330,1
0,0,1,340,3400002,1360,1
0,0,11,340,3400003,1190,1
0,0,0,340,3400003,1190,1
0,0,7,340,3400003,1190,1
0,0,3,350,3500001,420,1
1,0,4,100,1000001,250,1
1,0,11,100,1000002,250,1
1,0,17,100,1000007,250,1
1,0,13,100,1000008,250,1
1,0,7,100,1000011,250,1
1,0,13,100,1002503,260,1
1,0,4,110,1100002,170,1
1,0,7,110,1100002,170,1
1,0,0,120,1200001,510,1
1,0,13,120,1200004,510,1
1,0,6,120,1200010,250,1
1,0,2,120,1200016,340,1
1,0,17,120,1200024,510,1
1,0,13,120,1200024,510,1
1,0,0,120,1200025,510,1
1,0,10,120,1200025,510,1
1,0,4,120,1200026,340,1
1,0,5,120,1200029,340,1
1,0,0,120,1200036,510,1
1,0,9,120,1200039,340,1
1,0,4,160,1600001,540,1
1,0,17,160,1600001,540,1
1,0,7,160,1600002,590,1
1,0,12,160,1600003,510,1
1,0,13,160,1600003,510,1
1,0,3,160,1600003,510,1
1,0,4,160,1600003,510,1
1,0,3,160,1600003,510,1
1,0,10,160,1600003,510,2
1,0,3,160,1600054,470,1
1,0,16,170,1700002,300,1
1,0,13,170,1700011,1440,1
1,0,16,170,1700012,940,1
1,0,13,170,1700014,1530,1
1,0,17,170,1700018,2110,1
1,0,17,180,1800003,2460,1
1,0,13,210,2100152,1360,1
1,0,8,210,2100152,1360,1
1,0,9,210,2100152,1360,1
1,0,0,220,2200001,1700,1
1,0,9,240,2400001,2650,1
1,0,17,240,2400003,1240,1
1,0,7,240,2400006,1240,1
1,0,7,240,2400008,2210,1
1,0,6,240,2400011,3400,1
1,0,7,240,2400013,1700,1
1,0,0,250,2500001,510,1
1,0,6,250,2500229,510,1
1,0,9,260,2600003,2550,1
1,0,7,260,2600006,2550,1
1,0,13,270,2700003,420,1
1,0,13,270,2700005,420,1
1,0,9,270,2700007,590,1
1,0,7,270,2700008,590,1
1,0,17,280,2800001,1190,1
1,0,9,280,2800090,5100,1
1,0,2,280,2800090,5100,1
1,0,12,280,2800090,5100,1
1,0,11,300,3000002,680,1
1,0,15,320,3200001,4230,1
1,0,9,320,3200026,680,1
1,0,9,340,3400002,1360,1
1,0,7,340,3400003,1190,1
2,0,12,100,1000002,250,1
2,0,13,100,1000009,170,1
2,0,3,100,1000009,170,1
2,0,4,100,1000010,250,1
2,0,10,110,1100002,170,1
2,0,6,110,1100002,170,1
2,0,9,110,1100002,170,1
2,0,10,120,1200001,510,1
2,0,16,120,1200002,590,1
2,0,6,120,1200002,590,1
2,0,10,120,1200002,590,1
2,0,13,120,1200003,320,1
2,0,13,120,1200007,340,2
2,0,13,120,1200008,340,1
2,0,9,120,1200008,340,1
2,0,17,120,1200009,340,1
2,0,6,120,1200011,420,1
2,0,13,120,1200016,120,1
2,0,1,120,1200018,340,1
2,0,10,120,1200019,510,1
2,0,6,120,1200023,510,1
2,0,3,120,1200025,510,1
2,0,1,120,1200034,1020,1
2,0,16,120,1200040,510,1
2,0,17,120,1201262,590,1
2,0,11,120,1201269,510,1
2,0,15,140,1400004,170,1
2,0,10,150,1500001,2890,1
2,0,7,160,1600002,590,1
2,0,17,160,1600002,590,2
2,0,11,160,1600052,760,1
2,0,10,170,1700018,2110,1
2,0,10,180,1800001,2720,1
2,0,9,210,2100002,980,1
2,0,3,210,2100002,980,2
2,0,7,210,2100005,930,1
2,0,17,210,2100006,1950,1
2,0,5,220,2200001,1700,1
2,0,15,230,2300001,3400,1
2,0,7,230,2300001,2520,1
2,0,7,230,2300002,2890,1
2,0,10,240,2400001,2650,1
2,0,7,240,2400002,2550,1
2,0,10,240,2400002,2550,1
2,0,5,240,2400003,1240,1
2,0,10,240,2400003,1240,1
2,0,9,240,2400003,1240,1
