,index,day,dow,店舗ID,商品ID,商品価格,売上個数
44304,1061308,620,Fri,2,1200022,510,1
44305,1061309,620,Fri,6,1200025,510,1
44306,1061310,620,Fri,8,1200025,510,1
44307,1061311,620,Fri,3,1200025,510,1
44308,1061312,620,Fri,0,1200032,680,1
44309,1061313,620,Fri,2,1200032,680,1
44310,1061314,620,Fri,16,1200037,3650,1
44311,1061315,620,Fri,4,1200038,340,1
44312,1061316,620,Fri,5,1200038,340,1
44313,1061317,620,Fri,12,1200039,340,1
44314,1061318,620,Fri,7,1200039,340,1
44315,1061319,620,Fri,6,1200039,340,1
44316,1061526,620,Fri,8,1201262,590,1
44317,1061527,620,Fri,14,1201262,590,1
44318,1061728,620,Fri,15,1400001,530,1
44319,1061729,620,Fri,6,1400003,340,1
44320,1061730,620,Fri,16,1400004,170,1
44321,1061731,620,Fri,6,1400004,80,1
44322,1061985,620,Fri,11,1600001,540,1
44323,1061986,620,Fri,6,1600001,540,1
44324,1061987,620,Fri,3,1600001,540,1
44325,1061988,620,Fri,5,1600001,540,1
44326,1061989,620,Fri,1,1600002,590,1
44327,1061990,620,Fri,4,1600003,510,1
44328,1061991,620,Fri,11,1600003,510,1
44329,1061992,620,Fri,6,1600003,510,1
44330,1061993,620,Fri,0,1600003,510,1
44331,1062012,620,Fri,15,1600052,760,1
44332,1062014,620,Fri,10,1600054,590,1
44333,1062015,620,Fri,6,1600054,590,1
44334,1062016,620,Fri,13,1600054,590,1
44335,1062017,620,Fri,1,1600054,590,1
44336,1062025,620,Fri,7,1700001,1700,1
44337,1062026,620,Fri,2,1700005,1700,1
44338,1062027,620,Fri,0,1700006,100,1
44339,1062028,620,Fri,11,1700009,1440,1
44340,1062029,620,Fri,7,1700009,1440,1
44341,1062030,620,Fri,7,1700010,1700,1
44342,1062031,620,Fri,7,1700015,940,1
44343,1062032,620,Fri,7,1700017,1280,1
44344,1062033,620,Fri,7,1700018,2110,1
44345,1062034,620,Fri,11,1700018,2110,1
44346,1062062,620,Fri,2,1800001,2720,1
44347,1062063,620,Fri,13,1800003,2460,1
44348,1062064,620,Fri,11,1800003,2460,1
44349,1062065,620,Fri,4,1800003,2460,1
44350,1062126,620,Fri,6,1900002,2020,1
44351,1062189,620,Fri,17,2000162,1700,1
44352,1062190,620,Fri,6,2000162,1700,1
44353,1062216,620,Fri,6,2100002,980,1
44354,1062217,620,Fri,16,2100002,790,1
44355,1062218,620,Fri,2,2100003,1140,1
44356,1062219,620,Fri,17,2100006,1950,1
44357,1062271,620,Fri,10,2300001,3400,1
44358,1062272,620,Fri,14,2300001,3400,1
44359,1062273,620,Fri,10,2300001,3050,1
44360,1062274,620,Fri,3,2300003,1190,1
44361,1062275,620,Fri,10,2300004,1190,1
44362,1062303,620,Fri,4,2400001,2890,1
44363,1062304,620,Fri,10,2400001,2890,1
44364,1062305,620,Fri,13,2400002,2550,1
44365,1062306,620,Fri,14,2400002,2550,1
44366,1062307,620,Fri,13,2400002,2550,1
44367,1062308,620,Fri,13,2400006,1240,1
44368,1062328,620,Fri,10,2400088,2210,1
44369,1062334,620,Fri,13,2500005,510,1
44370,1062351,620,Fri,15,2500229,280,1
44371,1062355,620,Fri,7,2600003,2550,1
44372,1062356,620,Fri,12,2600003,2550,1
44373,1062357,620,Fri,13,2600004,1700,1
44374,1062358,620,Fri,17,2600005,1090,1
44375,1062372,620,Fri,13,2700005,420,1
44376,1062373,620,Fri,0,2700007,590,1
44377,1062379,620,Fri,9,2800001,1190,1
44378,1062382,620,Fri,13,2800103,590,1
44379,1062383,620,Fri,6,2800103,590,1
44380,1062384,620,Fri,0,2800103,590,1
44381,1062406,620,Fri,7,3000002,680,1
44382,1062407,620,Fri,0,3000002,680,1
44383,1062437,620,Fri,3,3200026,680,1
44384,1062458,620,Fri,3,3400001,850,1
44385,1062459,620,Fri,3,3400002,1360,1
44386,1062463,620,Fri,13,3500001,420,1
44387,1062467,621,Sat,10,1000010,120,1
44388,1062598,621,Sat,14,1002291,250,1
44389,1062686,621,Sat,11,1002503,340,1
44390,1063021,621,Sat,15,1200007,130,1
44391,1063022,621,Sat,10,1200015,340,1
44392,1063023,621,Sat,10,1200017,340,1
44393,1063024,621,Sat,15,1200023,510,1
44394,1063025,621,Sat,3,1200023,510,1
44395,1063026,621,Sat,2,1200033,510,1
44396,1063027,621,Sat,12,1200034,1020,1
44397,1063028,621,Sat,13,1200034,1020,1
44398,1063029,621,Sat,12,1200035,1020,1
44399,1063030,621,Sat,0,1200035,1020,1
44400,1063031,621,Sat,1,1200036,510,1
44401,1063032,621,Sat,0,1200036,510,2
44402,1063033,621,Sat,10,1200038,340,1
44403,1063034,621,Sat,9,1200038,340,1
44404,1063035,621,Sat,12,1200039,340,1
44405,1063036,621,Sat,11,1200039,340,1
44406,1063232,621,Sat,7,1201269,510,1
44407,1063286,621,Sat,6,1300001,1530,1
44408,1063551,621,Sat,9,1500001,1690,1
44409,1063645,621,Sat,0,1600001,540,1
44410,1063646,621,Sat,1,1600002,590,1
44411,1063647,621,Sat,10,1600003,510,1
44412,1063648,621,Sat,17,1600003,510,1
44413,1063649,621,Sat,6,1600003,510,1
44414,1063650,621,Sat,11,1600003,510,1
44415,1063651,621,Sat,7,1600003,510,1
44416,1063652,621,Sat,6,1600003,510,1
44417,1063653,621,Sat,0,1600003,510,1
44418,1063664,621,Sat,10,1600052,760,1
44419,1063665,621,Sat,11,1600054,590,1
44420,1063670,621,Sat,10,1700001,1700,1
44421,1063671,621,Sat,3,1700008,100,1
44422,1063672,621,Sat,4,1700017,1280,1
44423,1063673,621,Sat,9,1700018,2110,1
44424,1063674,621,Sat,9,1700019,1700,1
44425,1063675,621,Sat,13,1700019,1700,1
44426,1063710,621,Sat,10,1800003,2460,1
44427,1063711,621,Sat,13,1800003,2460,1
44428,1063712,621,Sat,13,1800003,2460,1
44429,1063713,621,Sat,3,1800003,2460,1
44430,1063756,621,Sat,15,1900002,2020,1
44431,1063757,621,Sat,5,1900002,2020,1
44432,1063794,621,Sat,15,2000002,250,1
44433,1063817,621,Sat,7,2000162,1700,1
44434,1063830,621,Sat,7,2100001,930,1
44435,1063831,621,Sat,5,2100003,1140,1
44436,1063832,621,Sat,17,2100005,930,1
44437,1063833,621,Sat,9,2100005,930,1
44438,1063860,621,Sat,5,2100152,1440,1
44439,1063861,621,Sat,2,2100152,1440,1
44440,1063862,621,Sat,14,2100152,1440,1
44441,1063863,621,Sat,9,2100152,1440,1
44442,1063864,621,Sat,12,2100152,1440,1
44443,1063865,621,Sat,4,2100152,1440,1
44444,1063866,621,Sat,0,2100152,1440,2
44445,1063868,621,Sat,9,2200001,1020,1
44446,1063869,621,Sat,12,2200001,1020,1
44447,1063879,621,Sat,6,2300001,3400,1
44448,1063897,621,Sat,17,2400001,2890,1
44449,1063898,621,Sat,2,2400002,2550,1
44450,1063899,621,Sat,10,2400005,2210,1
44451,1063900,621,Sat,7,2400006,1240,1
44452,1063901,621,Sat,5,2400014,3400,1
44453,1063919,621,Sat,10,2400088,2210,2
44454,1063920,621,Sat,13,2400088,2210,1
44455,1063925,621,Sat,13,2500005,510,1
44456,1063943,621,Sat,2,2500229,510,1
44457,1063945,621,Sat,11,2600003,2550,1
44458,1063956,621,Sat,6,2700004,420,1
44459,1063957,621,Sat,13,2700006,510,1
44460,1063973,621,Sat,4,2800001,1190,1
44461,1063974,621,Sat,2,2800001,1190,1
44462,1063975,621,Sat,4,2800001,1190,1
44463,1063976,621,Sat,3,2800001,1190,1
44464,1063977,621,Sat,14,2800090,5100,1
44465,1063979,621,Sat,7,2800103,590,1
44466,1063980,621,Sat,0,2800103,590,1
44467,1064004,621,Sat,7,3100001,1190,1
44468,1064005,621,Sat,13,3100001,1190,1
44469,1064035,621,Sat,13,3200026,680,1
44470,1064036,621,Sat,6,3200026,680,1
44471,1064048,621,Sat,10,3400003,1190,1
44472,1064049,621,Sat,6,3400003,1190,1
44473,1064054,622,Sun,4,1000001,250,1
44474,1064055,622,Sun,5,1000006,250,1
44475,1064056,622,Sun,8,1000007,250,1
44476,1064057,622,Sun,5,1000008,250,1
44477,1064058,622,Sun,2,1000011,250,1
44478,1064243,622,Sun,10,1100002,170,1
44479,1064244,622,Sun,11,1100002,170,1
44480,1064245,622,Sun,3,1100002,170,1
44481,1064391,622,Sun,13,1200001,510,1
44482,1064392,622,Sun,1,1200002,590,1
44483,1064393,622,Sun,7,1200002,590,1
44484,1064394,622,Sun,3,1200002,590,1
44485,1064395,622,Sun,13,1200004,510,1
44486,1064396,622,Sun,13,1200007,340,1
44487,1064397,622,Sun,16,1200021,510,1
44488,1064398,622,Sun,16,1200025,510,1
44489,1064399,622,Sun,7,1200031,340,1
44490,1064400,622,Sun,13,1200033,510,1
44491,1064401,622,Sun,0,1200036,510,1
44492,1064402,622,Sun,3,1200036,510,1
44493,1064403,622,Sun,3,1200038,340,1
44494,1064611,622,Sun,8,1400004,80,1
44495,1064612,622,Sun,3,1400004,80,1
44496,1064710,622,Sun,11,1500001,1890,1
44497,1064765,622,Sun,15,1600001,350,1
44498,1064766,622,Sun,7,1600001,540,1
44499,1064767,622,Sun,10,1600002,590,1
44500,1064768,622,Sun,5,1600003,510,1
44501,1064775,622,Sun,7,1600052,760,1
44502,1064781,622,Sun,13,1700001,1700,1
44503,1064782,622,Sun,3,1700008,100,1
44504,1064783,622,Sun,7,1700016,1440,1
44505,1064784,622,Sun,11,1700018,2110,1
44506,1064796,622,Sun,2,1800001,2720,1
44507,1064797,622,Sun,16,1800003,2460,1
44508,1064825,622,Sun,4,1800179,1700,1
44509,1064826,622,Sun,7,1800179,1700,1
44510,1064850,622,Sun,8,2000002,250,1
44511,1064892,622,Sun,10,2100005,930,1
44512,1064907,622,Sun,0,2100152,1440,1
44513,1064913,622,Sun,10,2200001,1020,1
44514,1064914,622,Sun,4,2200001,1020,1
44515,1064925,622,Sun,17,2400002,2550,1
44516,1064926,622,Sun,10,2400006,780,1
44517,1064927,622,Sun,3,2400010,2380,1
44518,1064933,622,Sun,3,2400088,2210,1
44519,1064935,622,Sun,16,2500005,510,1
44520,1064936,622,Sun,16,2500007,510,1
44521,1064947,622,Sun,13,2600001,2380,1
44522,1064960,622,Sun,2,2800001,1190,1
44523,1064980,622,Sun,4,3100001,1190,1
44524,1064997,622,Sun,9,3200026,680,1
44525,1064998,622,Sun,3,3200026,680,1
44526,1065013,623,Mon,4,1000010,250,1
44527,1065014,623,Mon,10,1000011,250,1
44528,1065015,623,Mon,3,1000011,250,1
44529,1065169,623,Mon,15,1100002,110,1
44530,1065170,623,Mon,13,1100002,170,1
44531,1065293,623,Mon,12,1200007,340,1
44532,1065294,623,Mon,12,1200008,340,1
44533,1065295,623,Mon,10,1200011,420,1
44534,1065296,623,Mon,10,1200011,370,1
44535,1065297,623,Mon,0,1200011,420,1
44536,1065298,623,Mon,10,1200012,270,1
44537,1065299,623,Mon,0,1200012,510,1
44538,1065300,623,Mon,13,1200029,340,1
44539,1065301,623,Mon,3,1200032,680,1
44540,1065400,623,Mon,12,1201262,590,1
44541,1065505,623,Mon,13,1400003,340,1
44542,1065649,623,Mon,12,1600002,590,1
44543,1065650,623,Mon,10,1600002,590,1
44544,1065651,623,Mon,13,1600003,510,1
44545,1065662,623,Mon,7,1600054,590,1
44546,1065665,623,Mon,7,1700001,1700,1
44547,1065681,623,Mon,16,1800002,1360,1
44548,1065698,623,Mon,11,1800179,1700,1
44549,1065705,623,Mon,11,1900002,2020,1
44550,1065753,623,Mon,5,2100002,980,1
44551,1065754,623,Mon,6,2100005,930,1
44552,1065755,623,Mon,7,2100005,930,1
44553,1065756,623,Mon,13,2100006,1950,1
44554,1065757,623,Mon,7,2100006,1950,1
44555,1065780,623,Mon,7,2300001,3400,1
44556,1065791,623,Mon,4,2400001,2890,1
44557,1065792,623,Mon,2,2400001,2890,1
44558,1065793,623,Mon,13,2400002,2550,1
44559,1065794,623,Mon,9,2400007,850,1
44560,1065795,623,Mon,0,2400010,2380,1
44561,1065799,623,Mon,9,2400088,2210,1
44562,1065803,623,Mon,6,2500005,510,1
44563,1065804,623,Mon,7,2500005,510,1
44564,1065805,623,Mon,3,2500005,510,1
44565,1065806,623,Mon,13,2500007,510,1
44566,1065819,623,Mon,13,2600001,2380,1
44567,1065820,623,Mon,13,2600003,2550,1
44568,1065829,623,Mon,2,2800001,1190,1
44569,1065830,623,Mon,13,2800001,1190,1
44570,1065831,623,Mon,17,2800001,1190,1
44571,1065832,623,Mon,6,2800001,1190,1
44572,1065833,623,Mon,5,2800090,5100,1
44573,1065849,623,Mon,4,3000002,680,1
44574,1065850,623,Mon,12,3000002,680,2
44575,1065890,623,Mon,8,3400002,1360,1
44576,1065891,623,Mon,11,3400002,1360,1
44577,1065899,624,Tue,7,1000010,250,1
44578,1065900,624,Tue,4,1000010,250,1
44579,1065901,624,Tue,15,1000011,130,1
44580,1065965,624,Tue,13,1002291,250,1
44581,1065971,624,Tue,15,1002377,250,1
44582,1066053,624,Tue,9,1100002,170,1
44583,1066054,624,Tue,13,1100002,170,1
44584,1066055,624,Tue,4,1100002,170,1
44585,1066234,624,Tue,2,1200002,590,1
44586,1066235,624,Tue,5,1200008,340,1
44587,1066236,624,Tue,4,1200010,250,1
44588,1066237,624,Tue,13,1200018,340,1
44589,1066238,624,Tue,12,1200037,3650,1
44590,1066239,624,Tue,15,1200038,190,1
44591,1066240,624,Tue,9,1200038,340,1
44592,1066241,624,Tue,7,1200039,340,1
44593,1066335,624,Tue,17,1201262,590,1
44594,1066336,624,Tue,16,1201262,590,1
44595,1066337,624,Tue,2,1201262,590,1
44596,1066342,624,Tue,14,1201269,510,1
44597,1066343,624,Tue,17,1201269,510,1
44598,1066383,624,Tue,3,1300001,1530,1
44599,1066448,624,Tue,7,1400002,850,1
44600,1066484,624,Tue,6,1400898,340,1
44601,1066528,624,Tue,7,1500001,2890,1
44602,1066593,624,Tue,2,1600003,510,1
44603,1066594,624,Tue,7,1600003,510,1
44604,1066595,624,Tue,0,1600003,510,1
44605,1066606,624,Tue,4,1600054,470,1
44606,1066607,624,Tue,4,1600054,590,1
44607,1066613,624,Tue,6,1700001,1700,1
44608,1066614,624,Tue,8,1700001,1700,1
44609,1066615,624,Tue,0,1700002,300,2
44610,1066616,624,Tue,13,1700003,2040,1
44611,1066637,624,Tue,12,1800001,2720,1
44612,1066638,624,Tue,13,1800001,2720,1
44613,1066639,624,Tue,7,1800002,1360,1
44614,1066640,624,Tue,4,1800002,1360,1
44615,1066641,624,Tue,7,1800003,2460,1
44616,1066709,624,Tue,2,2000162,1700,1
44617,1066748,624,Tue,13,2300004,1190,1
44618,1066762,624,Tue,17,2400001,2890,1
44619,1066763,624,Tue,0,2400004,1410,1
44620,1066764,624,Tue,4,2400009,1610,1
44621,1066765,624,Tue,3,2400011,3400,1
44622,1066766,624,Tue,17,2400014,3400,1
44623,1066773,624,Tue,10,2400088,2210,1
44624,1066775,624,Tue,3,2500005,510,1
44625,1066790,624,Tue,7,2700003,420,1
44626,1066791,624,Tue,16,2700005,420,1
44627,1066803,624,Tue,4,2800001,1190,1
44628,1066804,624,Tue,0,2800001,1190,1
44629,1066843,624,Tue,2,3200026,680,1
44630,1066844,624,Tue,7,3200026,680,1
44631,1066845,624,Tue,14,3200026,680,1
44632,1066846,624,Tue,3,3200026,680,1
44633,1066857,624,Tue,5,3400001,850,1
44634,1066860,625,Web,7,1000007,250,1
44635,1066861,625,Web,13,1000009,170,1
44636,1066862,625,Web,16,1000010,250,1
44637,1066945,625,Web,8,1002291,250,1
44638,1067067,625,Web,7,1100002,170,1
44639,1067212,625,Web,4,1200001,510,1
44640,1067213,625,Web,17,1200002,590,1
44641,1067214,625,Web,13,1200003,510,1
44642,1067215,625,Web,17,1200003,510,1
44643,1067216,625,Web,10,1200010,250,1
44644,1067217,625,Web,1,1200016,340,1
44645,1067218,625,Web,13,1200018,340,1
44646,1067219,625,Web,17,1200024,510,1
44647,1067220,625,Web,1,1200025,510,1
44648,1067221,625,Web,13,1200027,340,1
44649,1067222,625,Web,13,1200031,340,1
44650,1067223,625,Web,6,1200033,510,1
44651,1067224,625,Web,13,1200036,510,1
44652,1067225,625,Web,11,1200040,510,1
44653,1067328,625,Web,17,1201269,510,1
44654,1067426,625,Web,6,1400004,80,1
44655,1067540,625,Web,4,1600002,590,1
44656,1067548,625,Web,7,1600054,590,1
44657,1067551,625,Web,7,1700001,1700,1
44658,1067552,625,Web,4,1700001,1700,1
44659,1067569,625,Web,17,1800001,2720,1
44660,1067570,625,Web,7,1800001,2720,1
44661,1067571,625,Web,6,1800001,2720,1
44662,1067572,625,Web,13,1800003,2460,1
44663,1067573,625,Web,15,1800003,2460,1
44664,1067662,625,Web,15,2100001,930,1
44665,1067663,625,Web,6,2100001,930,1
44666,1067664,625,Web,13,2100002,980,1
44667,1067665,625,Web,6,2100003,1140,1
44668,1067666,625,Web,13,2100003,1140,1
44669,1067667,625,Web,6,2100004,2210,1
44670,1067668,625,Web,7,2100005,930,1
44671,1067684,625,Web,10,2100152,1440,1
44672,1067685,625,Web,6,2100152,1440,1
44673,1067695,625,Web,12,2300001,1700,2
44674,1067712,625,Web,16,2400006,1240,1
44675,1067719,625,Web,13,2500003,510,1
44676,1067729,625,Web,15,2500229,280,1
44677,1067731,625,Web,12,2600003,2550,1
44678,1067741,625,Web,7,2700001,420,1
44679,1067742,625,Web,8,2700005,420,1
44680,1067743,625,Web,13,2700006,510,1
44681,1067757,625,Web,7,2800001,1190,1
44682,1067758,625,Web,7,2800001,1190,1
44683,1067763,625,Web,12,2800090,5100,2
44684,1067807,625,Web,7,3400001,850,1
44685,1067819,626,Thu,4,1000001,250,1
44686,1067820,626,Thu,10,1000002,250,1
44687,1067821,626,Thu,9,1000005,250,1
44688,1067822,626,Thu,17,1000005,250,1
44689,1067823,626,Thu,17,1000006,250,1
44690,1067824,626,Thu,2,1000009,170,1
44691,1067825,626,Thu,3,1000010,250,1
44692,1067826,626,Thu,16,1000011,250,1
44693,1067827,626,Thu,4,1000011,250,1
44694,1067828,626,Thu,10,1000011,250,1
44695,1068034,626,Thu,5,1100002,170,1
44696,1068186,626,Thu,9,1200002,590,1
44697,1068187,626,Thu,13,1200007,340,1
44698,1068188,626,Thu,13,1200008,340,1
44699,1068189,626,Thu,13,1200009,340,2
44700,1068190,626,Thu,5,1200015,340,1
44701,1068191,626,Thu,11,1200018,340,1
44702,1068192,626,Thu,8,1200021,510,1
44703,1068193,626,Thu,8,1200023,510,1
44704,1068194,626,Thu,12,1200025,510,1
44705,1068195,626,Thu,10,1200030,510,1
44706,1068196,626,Thu,15,1200036,320,1
44707,1068197,626,Thu,3,1200038,340,1
44708,1068198,626,Thu,12,1200040,510,1
44709,1068331,626,Thu,6,1201262,590,1
44710,1068340,626,Thu,10,1201269,510,1
44711,1068470,626,Thu,10,1400002,750,1
44712,1068537,626,Thu,7,1400898,340,1
44713,1068538,626,Thu,7,1400898,340,1
44714,1068600,626,Thu,5,1500001,1530,1
44715,1068662,626,Thu,4,1600001,540,1
44716,1068663,626,Thu,10,1600002,590,1
44717,1068664,626,Thu,6,1600002,590,1
44718,1068665,626,Thu,10,1600002,590,1
44719,1068666,626,Thu,1,1600002,590,1
44720,1068667,626,Thu,17,1600003,510,1
44721,1068668,626,Thu,3,1600003,510,1
44722,1068669,626,Thu,13,1600003,510,1
44723,1068683,626,Thu,10,1600052,760,1
44724,1068684,626,Thu,6,1600052,760,1
44725,1068685,626,Thu,8,1600054,590,1
44726,1068686,626,Thu,3,1600054,590,1
44727,1068690,626,Thu,17,1700001,1700,1
44728,1068691,626,Thu,7,1700001,1700,1
44729,1068692,626,Thu,6,1700001,1700,1
44730,1068693,626,Thu,3,1700003,2040,1
44731,1068694,626,Thu,10,1700005,1060,1
44732,1068719,626,Thu,4,1800003,2460,1
44733,1068720,626,Thu,4,1800003,2460,1
44734,1068762,626,Thu,11,1900001,2870,1
44735,1068840,626,Thu,10,2100002,980,1
44736,1068841,626,Thu,2,2100002,980,1
44737,1068842,626,Thu,7,2100004,2210,1
44738,1068843,626,Thu,15,2100005,550,1
44739,1068865,626,Thu,8,2100152,1440,1
44740,1068866,626,Thu,17,2100152,1440,1
44741,1068867,626,Thu,13,2100152,1440,1
44742,1068881,626,Thu,13,2300003,1190,1
44743,1068898,626,Thu,16,2400001,2890,1
44744,1068899,626,Thu,10,2400002,2550,1
44745,1068900,626,Thu,4,2400006,1240,1
44746,1068901,626,Thu,1,2400009,1610,1
44747,1068902,626,Thu,17,2400011,3400,1
44748,1068931,626,Thu,13,2600002,3230,1
44749,1068944,626,Thu,6,2700002,420,1
44750,1068945,626,Thu,16,2700008,590,1
44751,1068959,626,Thu,17,2800001,1190,1
44752,1068960,626,Thu,9,2800090,5100,1
44753,1068961,626,Thu,8,2800090,5100,1
44754,1068966,626,Thu,10,2900001,800,1
44755,1069012,626,Thu,7,3400001,850,1
44756,1069013,626,Thu,2,3400002,1360,1
44757,1069014,626,Thu,17,3400003,1190,1
44758,1069021,627,Fri,4,1000001,250,1
44759,1069022,627,Fri,4,1000002,250,1
44760,1069023,627,Fri,7,1000009,170,1
44761,1069024,627,Fri,12,1000010,250,1
44762,1069168,627,Fri,13,1002377,390,1
44763,1069169,627,Fri,10,1002377,250,1
44764,1069170,627,Fri,2,1002377,390,1
44765,1069351,627,Fri,5,1100002,170,1
44766,1069352,627,Fri,5,1100002,170,1
44767,1069353,627,Fri,9,1100002,170,1
44768,1069354,627,Fri,7,1100002,170,1
44769,1069587,627,Fri,7,1200001,510,1
44770,1069588,627,Fri,0,1200001,510,1
44771,1069589,627,Fri,10,1200002,590,1
44772,1069590,627,Fri,6,1200002,590,1
44773,1069591,627,Fri,9,1200011,420,1
44774,1069592,627,Fri,6,1200012,510,1
44775,1069593,627,Fri,9,1200012,510,1
44776,1069594,627,Fri,6,1200012,510,1
44777,1069595,627,Fri,7,1200016,340,1
44778,1069596,627,Fri,1,1200019,510,1
44779,1069597,627,Fri,9,1200022,510,1
44780,1069598,627,Fri,7,1200039,340,1
44781,1069599,627,Fri,6,1200040,510,1
44782,1069769,627,Fri,1,1201262,590,1
44783,1069971,627,Fri,9,1400002,850,1
44784,1069972,627,Fri,4,1400004,80,1
44785,1070046,627,Fri,7,1400898,340,1
44786,1070047,627,Fri,12,1400898,340,1
44787,1070227,627,Fri,6,1600001,540,2
44788,1070228,627,Fri,13,1600001,540,1
44789,1070229,627,Fri,0,1600001,540,1
44790,1070230,627,Fri,7,1600001,540,1
44791,1070231,627,Fri,4,1600002,590,1
44792,1070232,627,Fri,4,1600002,590,1
44793,1070233,627,Fri,13,1600002,590,1
44794,1070234,627,Fri,4,1600003,510,1
44795,1070235,627,Fri,7,1600003,510,1
44796,1070236,627,Fri,13,1600003,510,1
44797,1070237,627,Fri,0,1600003,510,1
44798,1070238,627,Fri,6,1600003,510,1
44799,1070239,627,Fri,4,1600003,510,1
44800,1070240,627,Fri,2,1600003,510,1
44801,1070257,627,Fri,4,1600054,590,1
44802,1070258,627,Fri,11,1600054,590,1
44803,1070259,627,Fri,10,1600054,590,1
44804,1070274,627,Fri,4,1700001,1700,1
44805,1070275,627,Fri,16,1700001,1700,1
44806,1070276,627,Fri,7,1700001,1700,1
44807,1070277,627,Fri,0,1700006,100,1
44808,1070278,627,Fri,9,1700016,1440,1
44809,1070279,627,Fri,4,1700018,2110,1
44810,1070311,627,Fri,10,1800001,2720,1
44811,1070312,627,Fri,9,1800002,1360,1
44812,1070313,627,Fri,7,1800004,1190,1
44813,1070367,627,Fri,6,1900001,2870,1
44814,1070421,627,Fri,7,2000162,1700,1
44815,1070422,627,Fri,2,2000162,1700,1
44816,1070448,627,Fri,12,2100003,1140,1
44817,1070449,627,Fri,12,2100004,2210,1
44818,1070488,627,Fri,2,2200001,1020,1
44819,1070489,627,Fri,11,2200001,1020,1
44820,1070490,627,Fri,1,2200001,1020,1
44821,1070506,627,Fri,3,2300001,2720,1
44822,1070507,627,Fri,3,2300004,1190,1
44823,1070521,627,Fri,4,2400002,2550,1
44824,1070522,627,Fri,8,2400002,2550,1
44825,1070523,627,Fri,2,2400002,2550,1
44826,1070524,627,Fri,4,2400002,2550,1
44827,1070525,627,Fri,16,2400003,1240,1
44828,1070526,627,Fri,14,2400006,1240,1
44829,1070527,627,Fri,4,2400008,2210,1
44830,1070528,627,Fri,8,2400011,3400,1
44831,1070555,627,Fri,2,2400088,2210,1
44832,1070556,627,Fri,0,2400088,2210,1
44833,1070563,627,Fri,7,2500005,510,1
44834,1070564,627,Fri,6,2500005,510,1
44835,1070565,627,Fri,3,2500005,510,1
44836,1070579,627,Fri,7,2500229,510,1
44837,1070580,627,Fri,3,2500229,510,1
44838,1070601,627,Fri,13,2700005,420,1
44839,1070602,627,Fri,13,2700008,590,1
44840,1070624,627,Fri,6,2800090,5100,1
44841,1070625,627,Fri,10,2800090,5100,1
44842,1070626,627,Fri,16,2800090,5100,2
44843,1070627,627,Fri,0,2800090,5100,1
44844,1070632,627,Fri,9,2800103,590,1
44845,1070633,627,Fri,3,2800103,590,1
44846,1070642,627,Fri,3,2900003,750,1
44847,1070660,627,Fri,16,3100001,1190,1
44848,1070677,627,Fri,3,3200026,680,1
44849,1070678,627,Fri,1,3200026,680,1
44850,1070679,627,Fri,4,3200026,680,1
44851,1070681,627,Fri,7,3300001,2040,1
44852,1070701,628,Sat,3,1000001,250,1
44853,1070702,628,Sat,9,1000004,170,1
44854,1070703,628,Sat,7,1000005,250,1
44855,1070704,628,Sat,7,1000006,250,1
44856,1070705,628,Sat,7,1000008,250,1
44857,1070706,628,Sat,4,1000011,250,1
44858,1070792,628,Sat,4,1002377,390,1
44859,1070937,628,Sat,12,1100002,170,1
44860,1070938,628,Sat,12,1100002,170,1
44861,1070939,628,Sat,13,1100002,170,1
44862,1071173,628,Sat,10,1200001,510,1
44863,1071174,628,Sat,3,1200001,510,1
44864,1071175,628,Sat,13,1200001,510,1
44865,1071176,628,Sat,7,1200001,510,1
44866,1071177,628,Sat,6,1200001,510,1
44867,1071178,628,Sat,4,1200002,590,1
44868,1071179,628,Sat,2,1200002,590,1
44869,1071180,628,Sat,13,1200003,510,1
44870,1071181,628,Sat,6,1200004,510,1
44871,1071182,628,Sat,0,1200004,510,1
44872,1071183,628,Sat,13,1200006,340,1
44873,1071184,628,Sat,3,1200007,340,1
44874,1071185,628,Sat,4,1200011,420,1
44875,1071186,628,Sat,13,1200015,340,1
44876,1071187,628,Sat,15,1200020,120,1
44877,1071188,628,Sat,11,1200022,510,1
44878,1071189,628,Sat,7,1200022,510,1
44879,1071190,628,Sat,9,1200023,510,1
44880,1071191,628,Sat,3,1200025,510,1
44881,1071192,628,Sat,13,1200025,510,1
44882,1071193,628,Sat,5,1200029,340,1
44883,1071194,628,Sat,7,1200029,340,1
44884,1071195,628,Sat,1,1200031,340,1
44885,1071348,628,Sat,4,1201262,590,1
44886,1071362,628,Sat,13,1201269,510,1
44887,1071512,628,Sat,5,1400002,850,1
44888,1071513,628,Sat,10,1400002,850,1
44889,1071514,628,Sat,4,1400002,620,1
44890,1071515,628,Sat,0,1400002,850,1
44891,1071516,628,Sat,7,1400003,340,1
44892,1071581,628,Sat,11,1400898,340,1
44893,1071636,628,Sat,17,1500001,1530,1
44894,1071637,628,Sat,7,1500001,1820,1
44895,1071742,628,Sat,1,1600002,590,1
44896,1071743,628,Sat,15,1600003,510,1
44897,1071744,628,Sat,6,1600003,510,1
44898,1071767,628,Sat,4,1700001,1700,1
44899,1071768,628,Sat,10,1700001,1700,1
44900,1071769,628,Sat,3,1700003,2040,1
44901,1071770,628,Sat,10,1700007,1100,1
44902,1071771,628,Sat,7,1700019,1700,1
